tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	221937	0	live	FOXK1	FOXK1L	forkhead box K1	forkhead box protein K1|MNF|myocyte nuclear factor	7p22.1	7	NC_000007.14	4682295	4771442	plus	9	616302	
9606	Homo sapiens	4100	0	live	MAGEA1	CT1.1, MAGE1	MAGE family member A1	melanoma-associated antigen 1|MAGE-1 antigen|antigen MZ2-E|cancer/testis antigen 1.1|cancer/testis antigen family 1, member 1|melanoma antigen MAGE-1|melanoma antigen family A 1|melanoma antigen family A, 1 (directs expression of antigen MZ2-E)|melanoma antigen family A1|melanoma-associated antigen MZ2-E	Xq28	X	NC_000023.11	153179284	153183880	plus	3	300016	
9606	Homo sapiens	10550	0	live	ARL6IP5	DERP11, GTRAP3-18, HSPC127, JWA, PRAF3, Yip6b, addicsin, hp22, jmx	ADP ribosylation factor like GTPase 6 interacting protein 5	PRA1 family protein 3|ADP-ribosylation factor GTPase 6 interacting protein 5|ADP-ribosylation factor-like 6 interacting protein 5|ADP-ribosylation factor-like protein 6-interacting protein 5|ADP-ribosylation-like factor 6 interacting protein 5|ARL-6-interacting protein 5|JM5|PRA1 domain family 3|aip-5|cytoskeleton-related vitamin A-responsive protein|dermal papilla derived protein 11|glutamate transporter EAAC1-interacting protein|glutamate transporter EEAC1-associated protein|prenylated Rab acceptor protein 2|protein JWa|putative MAPK activating protein PM27	3p14.1	3	NC_000003.12	69084937	69106092	plus	3	605709	
9606	Homo sapiens	7375	0	live	USP4	UNP, Unph	ubiquitin specific peptidase 4	ubiquitin carboxyl-terminal hydrolase 4|deubiquitinating enzyme 4|ubiquitin carboxyl-terminal esterase 4|ubiquitin specific peptidase 4 (proto-oncogene)|ubiquitin specific protease 4 (proto-oncogene)|ubiquitin thioesterase 4|ubiquitin thiolesterase 4|ubiquitin-specific processing protease 4|ubiquitous nuclear protein homolog	3p21.31	3	NC_000003.12	49277144	49340053	minus	23	603486	
9606	Homo sapiens	9276	0	live	COPB2	MCPH19, OPDD, beta'-COP	COPI coat complex subunit beta 2	coatomer subunit beta'|beta'-coat protein|betaprime-COP|coatomer binding complex, beta prime subunit|coatomer protein complex subunit beta 2|coatomer protein complex subunit beta prime|coatomer protein complex, subunit beta 2 (beta prime)|p102	3q23	3	NC_000003.12	139357406	139389680	minus	23	606990	
9606	Homo sapiens	6201	0	live	RPS7	DBA8, S7, eS7	ribosomal protein S7	small ribosomal subunit protein eS7|40S ribosomal protein S7	2p25.3	2	NC_000002.12	3575260	3580920	plus	7	603658	
9606	Homo sapiens	7320	0	live	UBE2B	E2-17kDa, HHR6B, HR6B, RAD6B, UBC2	ubiquitin conjugating enzyme E2 B	ubiquitin-conjugating enzyme E2 B|E2 protein|E2 ubiquitin-conjugating enzyme B|RAD6 homolog B|ubiquitin carrier protein B|ubiquitin conjugating enzyme E2B|ubiquitin-conjugating enzyme E2-17 kDa|ubiquitin-conjugating enzyme E2B (RAD6 homolog)|ubiquitin-protein ligase B	5q31.1	5	NC_000005.10	134371569	134392108	plus	6	179095	
9606	Homo sapiens	51455	0	live	REV1	AIBP80L, REV1	REV1 DNA directed polymerase	DNA repair protein REV1|REV1 homolog|REV1, polymerase (DNA directed)|REV1- like|alpha integrin-binding protein 80|rev1-like terminal deoxycytidyl transferase	2q11.2	2	NC_000002.12	99400477	99490202	minus	28	606134	
9606	Homo sapiens	9063	0	live	PIAS2	ARIP3, DIP, MIZ1, PIASX, SIZ2, ZMIZ4	protein inhibitor of activated STAT 2	E3 SUMO-protein ligase PIAS2|DAB2-interacting protein|E3 SUMO-protein transferase PIAS2|androgen receptor-interacting protein 3|msx-interacting zinc finger protein|protein inhibitor of activated STAT X|zinc finger, MIZ-type containing 4	18q21.1	18	NC_000018.10	46803218	46920145	minus	21	603567	
9606	Homo sapiens	10313	0	live	RTN3	ASYIP, HAP, NSPL2, NSPLII-A1, RTN3	reticulon 3	reticulon-3|ASY interacting protein|NSP-like protein 2|NSP-like protein II|homolog of ASY protein|neuroendocrine-specific protein-like 2|neuroendocrine-specific protein-like II	11q13.1	11	NC_000011.10	63681450	63759891	plus	11	604249	
9606	Homo sapiens	8335	0	live	H2AC4	H2A/m, H2AC8, H2AFM, HIST1H2AB	H2A clustered histone 4	histone H2A type 1-B/E|H2A histone family, member M|histone 1, H2ab|histone H2A/m|histone cluster 1 H2A family member b|histone cluster 1, H2ab	6p22.2	6	NC_000006.12	26033092	26033618	minus	1	602795	
9606	Homo sapiens	6634	0	live	SNRPD3	SMD3, Sm-D3	small nuclear ribonucleoprotein D3 polypeptide	small nuclear ribonucleoprotein Sm D3|small nuclear ribonucleoprotein D3 polypeptide 18kDa|snRNP core protein D3	22q11.23	22	NC_000022.11	24555650	24574971	plus	4	601062	
9606	Homo sapiens	8569	0	live	MKNK1	MNK1	MAPK interacting serine/threonine kinase 1	MAP kinase-interacting serine/threonine-protein kinase 1|MAP kinase interacting serine/threonine kinase 1|MAP kinase signal-integrating kinase 1|MAPK signal-integrating kinase 1	1p33	1	NC_000001.11	46557407	46604268	minus	21	606724	
9606	Homo sapiens	7372	0	live	UMPS	OPRT	uridine monophosphate synthetase	uridine 5'-monophosphate synthase|OMPdecase|OPRTase|UMP synthase|orotate phosphoribosyltransferase|orotidine 5'-phosphate decarboxylase	3q21.2	3	NC_000003.12	124730452	124749273	plus	7	613891	
9606	Homo sapiens	10761	0	live	PLAC1	CT92, OOSP2B, OOSP2L	placenta enriched 1	placenta-specific protein 1|cancer/testis antigen 92|placenta specific 1	Xq26.3	X	NC_000023.11	134565838	134764322	minus	6	300296	
9606	Homo sapiens	407033	0	live	MIR30D	MIRN30D, mir-30d	microRNA 30d	hsa-mir-30d	8q24.22	8	NC_000008.11	134804876	134804945	minus	1	619019	
9606	Homo sapiens	23516	0	live	SLC39A14	HCIN, HMNDYT2, LZT-Hs4, NET34, ZIP14, cig19	solute carrier family 39 member 14	metal cation symporter ZIP14|LIV-1 subfamily of ZIP zinc transporter 4|Zinc transporter ZIP14|Zrt-, Irt-like protein 14|solute carrier family 39 (metal ion transporter), member 14|solute carrier family 39 (zinc transporter), member 14|zinc transporter 14|zrt- and Irt-like protein 14	8p21.3	8	NC_000008.11	22367278	22434129	plus	16	608736	
9606	Homo sapiens	26168	0	live	SENP3	SMT3IP1, SSP3, Ulp1	SUMO specific peptidase 3	sentrin-specific protease 3|SUMO-1-specific protease 3|SUMO1/sentrin/SMT3 specific peptidase 3|sentrin/SUMO-specific protease 3	17p13.1	17	NC_000017.11	7561919	7571969	plus	11	612844	
9606	Homo sapiens	10574	0	live	CCT7	CCTETA, CCTH, NIP7-1, TCP1ETA	chaperonin containing TCP1 subunit 7	T-complex protein 1 subunit eta|CCT-eta|HIV-1 Nef interacting protein|TCP-1-eta|chaperonin containing t-complex polypeptide 1, eta subunit	2p13.2	2	NC_000002.12	73234308	73253005	plus	13	605140	
9606	Homo sapiens	11100	0	live	HNRNPUL1	E1B-AP5, E1BAP5, HNRPUL1	heterogeneous nuclear ribonucleoprotein U like 1	heterogeneous nuclear ribonucleoprotein U-like protein 1|E1B 55kDa associated protein 5|E1B-55 kDa-associated protein 5|adenovirus early region 1B-associated protein 5	19q13.2	19	NC_000019.10	41262557	41307787	plus	20	605800	
9606	Homo sapiens	5984	0	live	RFC4	A1, RFC37	replication factor C subunit 4	replication factor C subunit 4|A1 37 kDa subunit|RF-C 37 kDa subunit|RFC 37 kDa subunit|activator 1 37 kDa subunit|activator 1 subunit 4|replication factor C (activator 1) 4, 37kDa|replication factor C 37 kDa subunit	3q27.3	3	NC_000003.12	186789900	186806482	minus	11	102577	
9606	Homo sapiens	4141	0	live	MARS1	CMT2U, ILFS2, ILLD, MARS, METRS, MRS, MTRNS, SPG70, TTD9	methionyl-tRNA synthetase 1	methionine--tRNA ligase, cytoplasmic|cytosolic methionyl-tRNA synthetase	12q13.3	12	NC_000012.12	57488068	57516652	plus	21	156560	
9606	Homo sapiens	23603	0	live	CORO1C	HCRNN4	coronin 1C	coronin-1C|coronin, actin binding protein, 1C|coronin-3	12q24.11	12	NC_000012.12	108645109	108731518	minus	13	605269	
9606	Homo sapiens	3069	0	live	HDLBP	HBP, PRO2900, VGL	high density lipoprotein binding protein	vigilin|HDL-binding protein	2q37.3	2	NC_000002.12	241227291	241315672	minus	35	142695	
9606	Homo sapiens	6181	0	live	RPLP2	D11S2243E, LP2, P2, RPP2	ribosomal protein lateral stalk subunit P2	large ribosomal subunit protein P2|60S acidic ribosomal protein P2|acidic ribosomal phosphoprotein P2|renal carcinoma antigen NY-REN-44|ribosomal protein, large, P2	11p15.5	11	NC_000011.10	809967	812876	plus	5	180530	
9606	Homo sapiens	56648	0	live	EIF5A2	EIF-5A2, eIF5AII	eukaryotic translation initiation factor 5A2	eukaryotic translation initiation factor 5A-2|eIF-5A-2|eukaryotic initiation factor 5A	3q26.2	3	NC_000003.12	170888418	170908637	minus	5	605782	
9606	Homo sapiens	6202	0	live	RPS8	S8, eS8	ribosomal protein S8	small ribosomal subunit protein eS8|40S ribosomal protein S8|OK/SW-cl.83	1p34.1	1	NC_000001.11	44775540	44778779	plus	6	600357	
9606	Homo sapiens	407034	0	live	MIR30E	MIR30E*, MIRN30E, mir-30e	microRNA 30e	hsa-mir-30e	1p34.2	1	NC_000001.11	40754355	40754446	plus	1	619105	
9606	Homo sapiens	5929	0	live	RBBP5	RBQ3, SWD1	RB binding protein 5, histone lysine methyltransferase complex subunit	retinoblastoma-binding protein 5|RBBP-5|SWD1, Set1c WD40 repeat protein, homolog|retinoblastoma-binding protein RBQ-3	1q32.1	1	NC_000001.11	205086142	205121978	minus	14	600697	
9606	Homo sapiens	9349	0	live	RPL23	L23, rpL17, uL14	ribosomal protein L23	large ribosomal subunit protein uL14|60S ribosomal protein L17|60S ribosomal protein L23|ribosomal protein L17	17q12	17	NC_000017.11	38847860	38853721	minus	5	603662	
9606	Homo sapiens	10713	0	live	USP39	65K, CGI-21, HSPC332, SAD1, SNRNP65	ubiquitin specific peptidase 39	ubiquitin carboxyl-terminal hydrolase 39|SAD1 homolog|SnRNP assembly defective 1 homolog|U4/U6.U5 tri-snRNP-associated 65 kDa protein|U4/U6.U5 tri-snRNP-associated protein 2|inactive ubiquitin-specific peptidase 39|small nuclear ribonucleoprotein 65kDa (U4/U6.U5)|ubiquitin specific protease 39	2p11.2	2	NC_000002.12	85602861	85649283	plus	16	611594	
9606	Homo sapiens	3638	0	live	INSIG1	CL6	insulin induced gene 1	insulin-induced gene 1 protein|INSIG-1 membrane protein	7q36.3	7	NC_000007.14	155297878	155310235	plus	7	602055	
10116	Rattus norvegicus	81516	0	live	Smad7	Madh7	SMAD family member 7	mothers against decapentaplegic homolog 7|MAD (mothers against decapentaplegic, Drosophila) homolog 7|MAD homolog 7|SMAD 7|mothers against DPP homolog 7	18q12.2	18	NC_051353.1	68988429	69016774	plus	5		
9606	Homo sapiens	51514	0	live	DTL	CDT2, DCAF2, L2DTL, RAMP	denticleless E3 ubiquitin protein ligase homolog	denticleless protein homolog|DDB1- and CUL4-associated factor 2|RA-regulated nuclear matrix-associated protein|lethal(2) denticleless protein homolog|retinoic acid-regulated nuclear matrix-associated protein	1q32.3	1	NC_000001.11	212035748	212105013	plus	16	610617	
9606	Homo sapiens	4591	0	live	TRIM37	MUL, POB1, TEF3	tripartite motif containing 37	E3 ubiquitin-protein ligase TRIM37|RING-B-box-coiled-coil protein|RING-type E3 ubiquitin transferase TRIM37|mulibrey nanism protein	17q22	17	NC_000017.11	58967201	59106880	minus	28	605073	
9606	Homo sapiens	7709	0	live	ZBTB17	MIZ-1, ZNF151, ZNF60, pHZ-67	zinc finger and BTB domain containing 17	zinc finger and BTB domain-containing protein 17|Myc-interacting Zn finger protein-1|zinc finger protein 151 (pHZ-67)|zinc finger protein 60	1p36.13	1	NC_000001.11	15941869	15976101	minus	16	604084	
9606	Homo sapiens	91746	0	live	YTHDC1	YT521, YT521-B	YTH N6-methyladenosine RNA binding protein C1	YTH domain-containing protein 1|YTH domain containing 1|putative splicing factor YT521|splicing factor YT521|splicing factor YT521-B	4q13.2	4	NC_000004.12	68310387	68350090	minus	17	617283	
9606	Homo sapiens	11329	0	live	STK38	NDR, NDR1	serine/threonine kinase 38	serine/threonine-protein kinase 38|NDR1 protein kinase|Ndr Ser/Thr kinase-like protein|nuclear Dbf2-related kinase 1	6p21.31	6	NC_000006.12	36493892	36547479	minus	16	606964	
9606	Homo sapiens	285489	0	live	DOK7	C4orf25, CMS10, CMS1B, FADS3	docking protein 7	protein Dok-7|downstream of tyrosine kinase 7	4p16.3	4	NC_000004.12	3463306	3501482	plus	13	610285	
9606	Homo sapiens	26136	0	live	TES	TESSS-2, TES	testin LIM domain protein	testin|testis derived transcript (3 LIM domains)	7q31.2	7	NC_000007.14	116210539	116258783	plus	8	606085	
9606	Homo sapiens	170506	0	live	DHX36	DDX36, G4R1, MLEL1, RHAU	DEAH-box helicase 36	ATP-dependent DNA/RNA helicase DHX36|ATP-dependent RNA helicase DHX36|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 36|DEAD/H box polypeptide 36|DEAH (Asp-Glu-Ala-His) box polypeptide 36|DEAH box protein 36|G4 resolvase-1|MLE-like protein 1|RNA helicase associated with AU-rich element ARE|RNA helicase associated with AU-rich element protein|probable ATP-dependent RNA helicase DHX36	3q25.2	3	NC_000003.12	154272546	154324487	minus	25	612767	
9606	Homo sapiens	23049	0	live	SMG1	61E3.4, ATX, LIP	SMG1 nonsense mediated mRNA decay associated PI3K related kinase	serine/threonine-protein kinase SMG1|PI-3-kinase-related kinase SMG-1|SMG1 phosphatidylinositol 3-kinase-related kinase|lambda-interacting protein|lambda/iota protein kinase C-interacting protein|nonsense mediated mRNA decay-associated PI3K-related kinase SMG1|smg-1 homolog, phosphatidylinositol 3-kinase-related kinase	16p12.3	16	NC_000016.10	18804860	18926408	minus	66	607032	
9606	Homo sapiens	10724	0	live	OGA	MEA5, MGEA5, NCOAT	O-GlcNAcase	protein O-GlcNAcase|N-acetyl-beta-D-glucosaminidase|N-acetyl-beta-glucosaminidase|beta-N-acetylglucosaminidase|beta-N-acetylhexosaminidase|beta-hexosaminidase|bifunctional protein NCOAT|hyaluronidase in meningioma|meningioma expressed antigen 5 (hyaluronidase)|meningioma-expressed antigen 5|nuclear cytoplasmic O-GlcNAcase and acetyltransferase	10q24.32	10	NC_000010.11	101784450	101818444	minus	18	604039	
9606	Homo sapiens	8668	0	live	EIF3I	EIF3S2, PRO2242, TRIP-1, TRIP1, eIF3-beta, eIF3-p36	eukaryotic translation initiation factor 3 subunit I	eukaryotic translation initiation factor 3 subunit I|TGF-beta receptor-interacting protein 1|TGFbeta receptor-interacting protein 1|eukaryotic translation initiation factor 3 subunit 2|eukaryotic translation initiation factor 3, subunit 2 (beta, 36kD)|eukaryotic translation initiation factor 3, subunit 2 beta, 36kDa|predicted protein of HQ2242	1p35.2	1	NC_000001.11	32222407	32236170	plus	13	603911	
9606	Homo sapiens	5607	0	live	MAP2K5	HsT17454, MAPKK5, MEK5, PRKMK5	mitogen-activated protein kinase kinase 5	dual specificity mitogen-activated protein kinase kinase 5|MAP kinase kinase 5|MAP kinase kinase MEK5b|MAPK/ERK kinase 5|MAPKK 5|MEK 5	15q23	15	NC_000015.10	67542703	67807114	plus	26	602520	
9606	Homo sapiens	5096	0	live	PCCB		propionyl-CoA carboxylase subunit beta	propionyl-CoA carboxylase beta chain, mitochondrial|PCCase subunit beta|propanoyl-CoA:carbon dioxide ligase subunit beta|propionyl CoA carboxylase, beta polypeptide|propionyl Coenzyme A carboxylase, beta polypeptide|propionyl-CoA carboxylase beta subunit	3q22.3	3	NC_000003.12	136250340	136330169	plus	17	232050	
9606	Homo sapiens	6342	0	live	SCP2	NLTP, NSL-TP, SCOX, SCP-2, SCP-CHI, SCP-X, SCPX	sterol carrier protein 2	sterol carrier protein 2|SCP-2/3-oxoacyl-CoA thiolase|SCP-2/thiolase|acetyl-CoA C-myristoyltransferase|epididymis secretory sperm binding protein|non-specific lipid-transfer protein|propanoyl-CoA C-acyltransferase|sterol carrier protein X|straight-chain acyl-CoA oxidase	1p32.3	1	NC_000001.11	52927276	53051698	plus	19	184755	
9606	Homo sapiens	51474	0	live	LIMA1	EPLIN, LDLCQ8, SREBP3	LIM domain and actin binding 1	LIM domain and actin-binding protein 1|epithelial protein lost in neoplasm beta|sterol regulatory element binding protein 3	12q13.12	12	NC_000012.12	50175788	50283520	minus	14	608364	
9606	Homo sapiens	8665	0	live	EIF3F	EIF3S5, MRT67, eIF3-p47	eukaryotic translation initiation factor 3 subunit F	eukaryotic translation initiation factor 3 subunit F|deubiquitinating enzyme eIF3f|eIF-3-epsilon|eIF3-epsilon|eukaryotic translation initiation factor 3, subunit 5 (epsilon, 47kD)|eukaryotic translation initiation factor 3, subunit 5 epsilon, 47kDa	11p15.4	11	NC_000011.10	7987337	8001852	plus	8	603914	
333760	Human papillomavirus type 16	1489080	0	live	E2	HpV16gp4	regulatory protein E2	regulatory protein E2			NC_001526.4	1892	2989	plus	0		
9606	Homo sapiens	54407	0	live	SLC38A2	ATA2, PRO1068, SAT2, SNAT2	solute carrier family 38 member 2	sodium-coupled neutral amino acid symporter 2|amino acid transporter 2|amino acid transporter A2|protein 40-9-1|sodium-coupled neutral amino acid transporter 2|system A amino acid transporter 2|system A transporter 1|system N amino acid transporter 2	12q13.11	12	NC_000012.12	46358188	46372773	minus	16	605180	
9606	Homo sapiens	8761	0	live	PABPC4	APP-1, APP1, PABP4, iPABP	poly(A) binding protein cytoplasmic 4	polyadenylate-binding protein 4|PABP-4|activated-platelet protein 1|inducible poly(A)-binding protein|poly(A) binding protein, cytoplasmic 4 (inducible form)|poly(A)-binding protein 4	1p34.3	1	NC_000001.11	39560816	39576790	minus	16	603407	
9606	Homo sapiens	471	0	live	ATIC	AICAR, AICARFT, HEL-S-70p, IMPCHASE, PURH	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	bifunctional purine biosynthesis protein ATIC|5-aminoimidazole-4-carboxamide-1-beta-D-ribonucleotide transformylase/inosinicase|AICAR formyltransferase/IMP cyclohydrolase bifunctional enzyme|AICAR transformylase/inosine monophosphate cyclohydrolase|AICARFT/IMPCHASE|bifunctional purine biosynthesis protein PURH|epididymis secretory sperm binding protein Li 70p|phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	2q35	2	NC_000002.12	215312059	215368592	plus	20	601731	
9606	Homo sapiens	50	0	live	ACO2	ACONM, HEL-S-284, ICRD, OCA8, OPA9	aconitase 2	aconitate hydratase, mitochondrial|aconitase 2, mitochondrial|citrate hydro-lyase|epididymis secretory sperm binding protein Li 284|mitochondrial aconitase	22q13.2	22	NC_000022.11	41469117	41528974	plus	18	100850	
9606	Homo sapiens	26053	0	live	AUTS2	FBRSL2, MRD26	activator of transcription and developmental regulator AUTS2	autism susceptibility gene 2 protein|AUTS2, activator of transcription and developmental regulator|autism susceptibility candidate 2|autism-related protein 1	7q11.22	7	NC_000007.14	69598475	70793506	plus	25	607270	
9606	Homo sapiens	7353	0	live	UFD1	UFD1L	ubiquitin recognition factor in ER associated degradation 1	ubiquitin recognition factor in ER-associated degradation protein 1|UB fusion protein 1|ubiquitin fusion degradation 1 like|ubiquitin fusion degradation protein 1 homolog	22q11.21	22	NC_000022.11	19449911	19479193	minus	12	601754	
9606	Homo sapiens	5589	0	live	PRKCSH	80K-H, AGE-R2, G19P1, GIIB, GIIbeta, GluIIbeta, PCLD, PCLD1, PKCSH, PLD1, VASAP-60	PRKCSH beta subunit of glucosidase II	glucosidase 2 subunit beta|AGE-binding receptor 2|advanced glycation end-product receptor 2|glucosidase II subunit beta|hepatocystin|protein kinase C substrate 60.1 kDa protein heavy chain|protein kinase C substrate 80K-H|protein kinase C substrate, 80 Kda protein	19p13.2	19	NC_000019.10	11435635	11450968	plus	18	177060	
9606	Homo sapiens	5394	0	live	EXOSC10	PM-Scl, PM/Scl-100, PMSCL, PMSCL2, RRP6, Rrp6p, p2, p3, p4	exosome component 10	exosome complex component 10|exosome component 10|P100 polymyositis-scleroderma overlap syndrome-associated autoantigen|autoantigen PM-SCL|polymyositis/scleroderma autoantigen 100 kDa|polymyositis/scleroderma autoantigen 2	1p36.22	1	NC_000001.11	11066618	11099869	minus	26	605960	
9606	Homo sapiens	7812	0	live	CSDE1	D1S155E, UNR	cold shock domain containing E1	cold shock domain-containing protein E1|N-ras upstream gene protein|NRAS-related|cold shock domain containing E1, RNA binding|upstream of NRAS	1p13.2	1	NC_000001.11	114716916	114757984	minus	21	191510	
